"","lat","lon","elevation"
"132",89.5833358649167,-70.4166583157789,0
"133",89.5833358649167,-69.58332495761,0
"134",89.5833358649167,-68.749991599441,0
"135",89.5833358649167,-67.916658241272,0
"136",89.5833358649167,-67.083324883103,0
"137",89.5833358649167,-66.249991524934,0
"138",89.5833358649167,-65.416658166765,0
"139",89.5833358649167,-64.5833248085961,0
"140",89.5833358649167,-63.7499914504271,0
"141",89.5833358649167,-62.9166580922581,0
"142",89.5833358649167,-62.0833247340891,0
"143",89.5833358649167,-61.2499913759201,0
"144",89.5833358649167,-60.4166580177512,0
"145",89.5833358649167,-59.5833246595822,0
"146",89.5833358649167,-58.7499913014132,0
"147",89.5833358649167,-57.9166579432442,0
"148",89.5833358649167,-57.0833245850752,0
"149",89.5833358649167,-56.2499912269063,0
"150",89.5833358649167,-55.4166578687373,0
"151",89.5833358649167,-54.5833245105683,0
"152",89.5833358649167,-53.7499911523993,0
"153",89.5833358649167,-52.9166577942303,0
"154",89.5833358649167,-52.0833244360613,0
"155",89.5833358649167,-51.2499910778924,0
"156",89.5833358649167,-50.4166577197234,0
"157",89.5833358649167,-49.5833243615544,0
"158",89.5833358649167,-48.7499910033854,0
"159",89.5833358649167,-47.9166576452164,0
"160",89.5833358649167,-47.0833242870474,0
"161",89.5833358649167,-46.2499909288785,0
"162",89.5833358649167,-45.4166575707095,0
"163",89.5833358649167,-44.5833242125405,0
"164",89.5833358649167,-43.7499908543715,0
"165",89.5833358649167,-42.9166574962026,0
"166",89.5833358649167,-42.0833241380336,0
"167",89.5833358649167,-41.2499907798646,0
"168",89.5833358649167,-40.4166574216956,0
"169",89.5833358649167,-39.5833240635266,0
"170",89.5833358649167,-38.7499907053576,0
"171",89.5833358649167,-37.9166573471887,0
"172",89.5833358649167,-37.0833239890197,0
"173",89.5833358649167,-36.2499906308507,0
"174",89.5833358649167,-35.4166572726817,0
"175",89.5833358649167,-34.5833239145127,0
"176",89.5833358649167,-33.7499905563438,0
"177",89.5833358649167,-32.9166571981748,0
"178",89.5833358649167,-32.0833238400058,0
"179",89.5833358649167,-31.2499904818368,0
"180",89.5833358649167,-30.4166571236678,0
"181",89.5833358649167,-29.5833237654988,0
"182",89.5833358649167,-28.7499904073299,0
"183",89.5833358649167,-27.9166570491609,0
"184",89.5833358649167,-27.0833236909919,0
"185",89.5833358649167,-26.2499903328229,0
"186",89.5833358649167,-25.4166569746539,0
"187",89.5833358649167,-24.583323616485,0
"188",89.5833358649167,-23.749990258316,0
"189",89.5833358649167,-22.916656900147,0
"190",89.5833358649167,-22.083323541978,0
"191",89.5833358649167,-21.249990183809,0
"192",89.5833358649167,-20.41665682564,0
"193",89.5833358649167,-19.5833234674711,0
"194",89.5833358649167,-18.7499901093021,0
"195",89.5833358649167,-17.9166567511331,0
"196",89.5833358649167,-17.0833233929641,0
"197",89.5833358649167,-16.2499900347951,0
"198",89.5833358649167,-15.4166566766262,0
"199",89.5833358649167,-14.5833233184572,0
"200",89.5833358649167,-13.7499899602882,0
"201",89.5833358649167,-12.9166566021192,0
"202",89.5833358649167,-12.0833232439502,0
"203",89.5833358649167,-11.2499898857812,0
